PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB
1631386,Taze Moore,1610612757,POR,27.0,2,20.0,1.8,1.8,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,3.6,1.8,0.0,1.0,1.0,0.5
1629611,Terance Mann,1610612737,ATL,28.0,67,1414.0,4.5,2.5,2.0,2.9,0.0,0.9,2.1,0.2,0.3,0.5,0.368,0.632,0.2,0.4,0.6,0.6,0.3,0.292,0.708,0.958,0.5
1629056,Terence Davis,1610612758,SAC,28.0,1,8.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630545,Terrence Shannon Jr.,1610612750,MIN,24.0,27,324.0,6.0,2.7,3.3,2.6,0.0,0.8,1.7,0.0,0.9,0.9,0.0,1.0,0.2,0.8,1.0,1.0,0.4,0.222,0.778,1.0,0.444
1626179,Terry Rozier,1610612748,MIA,31.0,60,1601.0,3.8,1.4,2.4,1.5,0.0,0.4,1.0,0.5,0.3,0.8,0.611,0.389,0.0,0.2,0.2,0.2,0.0,0.0,1.0,0.909,0.182
1628418,Thomas Bryant,1610612754,IND,27.0,65,961.0,9.4,7.8,1.5,2.3,0.0,4.0,8.8,0.3,0.2,0.5,0.615,0.385,0.8,2.1,3.0,2.8,1.8,0.278,0.722,0.949,0.608
1642275,Tidjane Salaün,1610612766,CHA,19.0,60,1244.0,4.5,2.4,2.1,2.1,0.1,0.8,2.0,0.2,0.4,0.6,0.3,0.7,0.2,0.6,0.9,0.8,0.5,0.267,0.733,0.931,0.655
203501,Tim Hardaway Jr.,1610612765,DET,33.0,76,2141.0,4.3,2.0,2.4,1.0,0.3,1.1,2.5,0.2,0.3,0.5,0.438,0.563,0.0,0.4,0.4,0.4,0.1,0.042,0.958,1.0,0.125
202699,Tobias Harris,1610612765,DET,32.0,73,2305.0,5.6,3.0,2.7,1.9,0.0,1.0,2.5,0.2,0.3,0.6,0.432,0.568,0.1,1.1,1.2,1.2,0.6,0.101,0.899,1.0,0.481
1642449,Tolu Smith,1610612765,DET,24.0,1,22.0,13.1,8.2,4.9,0.0,0.0,6.5,18.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,4.9,4.9,4.9,1.0,0.0,1.0,1.0
1628396,Tony Bradley,1610612754,IND,27.0,11,108.0,13.3,10.7,2.7,3.3,0.0,5.3,12.7,0.3,0.3,0.7,0.5,0.5,0.3,3.3,3.7,3.0,1.3,0.091,0.909,0.9,0.4
1628470,Torrey Craig,1610612738,BOS,34.0,25,313.0,6.3,3.0,3.3,3.1,0.1,1.4,3.6,0.6,0.6,1.2,0.5,0.5,0.6,0.3,0.9,0.9,0.7,0.625,0.375,1.0,0.75
1641787,Tosan Evbuomwan,1610612751,BKN,24.0,28,665.0,6.7,4.4,2.3,2.7,0.1,0.4,1.1,0.3,0.4,0.7,0.462,0.538,0.1,0.5,0.6,0.6,0.2,0.167,0.833,1.0,0.333
1641739,Toumani Camara,1610612757,POR,25.0,78,2548.0,5.5,3.4,2.1,3.0,0.4,1.3,3.3,0.4,0.4,0.8,0.534,0.466,0.4,0.8,1.1,1.1,0.4,0.313,0.688,0.963,0.35
1629027,Trae Young,1610612737,ATL,26.0,75,2706.0,1.5,0.4,1.1,2.0,0.1,0.2,0.5,0.3,0.3,0.6,0.521,0.479,0.0,0.2,0.2,0.2,0.0,0.0,1.0,1.0,0.25
1631218,Trayce Jackson-Davis,1610612744,GSW,25.0,58,958.0,12.4,9.1,3.3,1.7,0.0,5.1,12.6,0.7,0.2,0.8,0.818,0.182,0.5,2.1,2.6,2.5,1.5,0.188,0.812,0.971,0.594
1630200,Tre Jones,1610612741,CHI,25.0,43,866.0,2.8,1.5,1.3,2.7,0.1,0.2,0.5,0.3,0.3,0.6,0.5,0.5,0.0,0.3,0.3,0.3,0.1,0.0,1.0,1.0,0.25
1630544,Tre Mann,1610612766,CHA,24.0,13,319.0,4.2,2.1,2.0,1.8,0.0,0.5,1.2,0.7,0.1,0.8,0.857,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630570,Trendon Watford,1610612751,BKN,24.0,43,913.0,6.5,3.5,3.0,2.5,0.1,0.6,1.5,0.5,0.4,0.9,0.591,0.409,0.0,0.7,0.7,0.7,0.3,0.0,1.0,1.0,0.444
1642280,Trentyn Flowers,1610612746,LAC,20.0,1,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630243,Trevelin Queen,1610612753,ORL,28.0,25,417.0,7.5,4.4,3.1,6.6,0.0,0.7,1.6,0.6,0.4,1.0,0.583,0.417,0.1,0.3,0.3,0.3,0.1,0.25,0.75,1.0,0.25
1641725,Trey Alexander,1610612743,DEN,22.0,14,94.0,6.5,4.2,2.3,3.1,0.0,0.0,0.0,0.4,0.4,0.8,0.5,0.5,0.0,0.4,0.4,0.4,0.0,0.0,1.0,1.0,0.0
1641998,Trey Jemison III,1610612747,LAL,25.0,34,384.0,11.5,7.5,4.0,2.1,0.0,4.0,9.3,0.8,0.2,1.0,0.818,0.182,0.5,2.4,2.9,2.6,1.2,0.161,0.839,0.933,0.433
1626168,Trey Lyles,1610612758,SAC,29.0,69,1350.0,7.3,4.2,3.1,2.1,0.3,1.5,3.8,0.4,0.3,0.7,0.536,0.464,0.3,1.2,1.5,1.5,0.8,0.211,0.789,0.982,0.544
1630530,Trey Murphy III,1610612740,NOP,25.0,53,1854.0,5.5,3.1,2.4,2.4,0.0,0.4,1.0,0.3,0.3,0.6,0.533,0.467,0.0,0.4,0.4,0.4,0.1,0.0,1.0,1.0,0.368
202684,Tristan Thompson,1610612739,CLE,34.0,37,320.0,10.8,7.3,3.5,1.1,0.0,4.8,11.5,0.1,0.5,0.6,0.2,0.8,0.5,2.0,2.5,2.4,1.2,0.182,0.818,0.955,0.5
1641774,Tristan Vukcevic,1610612764,WAS,22.0,31,491.0,11.1,8.0,3.2,2.7,0.3,2.9,6.5,0.4,0.0,0.4,1.0,0.0,0.1,1.3,1.5,1.5,1.0,0.1,0.9,1.0,0.65
1641783,Tristan da Silva,1610612753,ORL,24.0,74,1629.0,5.4,3.4,2.0,1.7,0.0,0.5,1.1,0.4,0.2,0.6,0.714,0.286,0.1,1.0,1.1,1.1,0.4,0.098,0.902,0.961,0.333
1641803,Tristen Newton,1610612750,MIN,24.0,3,9.0,8.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629660,Ty Jerome,1610612739,CLE,27.0,70,1392.0,3.6,1.5,2.1,4.2,0.0,0.5,1.1,0.2,0.4,0.6,0.36,0.64,0.0,0.3,0.3,0.3,0.2,0.0,1.0,1.0,0.545
1631102,TyTy Washington Jr.,1610612756,PHX,23.0,7,100.0,4.0,1.8,2.2,3.6,0.0,0.0,0.0,0.4,1.4,1.8,0.2,0.8,0.0,1.8,1.8,1.4,0.7,0.0,1.0,0.8,0.4
1629639,Tyler Herro,1610612748,MIA,25.0,77,2725.0,3.4,2.0,1.4,1.6,0.0,0.3,0.7,0.3,0.4,0.7,0.471,0.529,0.0,0.4,0.4,0.4,0.1,0.0,1.0,1.0,0.259
1642278,Tyler Kolek,1610612752,NYK,24.0,22,251.0,4.6,2.6,2.0,2.7,0.1,0.1,0.4,0.4,0.1,0.6,0.75,0.25,0.0,0.4,0.4,0.4,0.0,0.0,1.0,1.0,0.0
1641890,Tyler Smith,1610612749,MIL,20.0,14,103.0,8.0,3.8,4.2,3.1,0.3,1.4,3.5,0.7,0.3,1.0,0.667,0.333,0.0,0.7,0.7,0.7,0.0,0.0,1.0,1.0,0.0
1630169,Tyrese Haliburton,1610612754,IND,25.0,72,2422.0,3.8,1.8,2.1,3.1,0.0,0.5,1.1,0.3,0.4,0.7,0.429,0.571,0.0,0.2,0.2,0.2,0.1,0.0,1.0,1.0,0.667
1631213,Tyrese Martin,1610612751,BKN,26.0,58,1313.0,5.0,2.3,2.6,1.8,0.0,0.4,0.8,0.3,0.4,0.7,0.423,0.577,0.1,0.4,0.5,0.5,0.3,0.222,0.778,1.0,0.556
1630178,Tyrese Maxey,1610612755,PHI,24.0,52,1960.0,3.3,1.5,1.7,2.5,0.0,0.2,0.6,0.2,0.4,0.6,0.371,0.629,0.0,0.3,0.3,0.3,0.1,0.0,1.0,0.938,0.375
1630623,Tyson Etienne,1610612751,BKN,25.0,7,151.0,2.4,0.7,1.7,2.9,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.7,0.7,0.7,0.2,0.0,1.0,1.0,0.333
1626145,Tyus Jones,1610612756,PHX,29.0,79,2118.0,2.6,0.8,1.8,2.1,0.0,0.5,1.1,0.3,0.2,0.5,0.6,0.4,0.0,0.2,0.2,0.2,0.1,0.0,1.0,1.0,0.417
1642279,Ulrich Chomche,1610612761,TOR,19.0,6,31.0,12.8,10.5,2.3,1.2,0.0,4.6,9.3,1.2,0.0,1.2,1.0,0.0,2.3,2.3,4.6,4.6,3.5,0.5,0.5,1.0,0.75
203995,Vasilije Micic,1610612756,PHX,31.0,29,620.0,1.6,0.8,0.8,1.6,0.1,0.4,1.1,0.2,0.5,0.6,0.273,0.727,0.0,0.5,0.5,0.5,0.1,0.0,1.0,1.0,0.125
1641705,Victor Wembanyama,1610612759,SAS,21.0,46,1527.0,11.6,8.8,2.8,3.7,0.2,1.5,3.5,0.3,0.4,0.7,0.452,0.548,0.1,0.6,0.7,0.7,0.5,0.133,0.867,1.0,0.667
1631246,Vince Williams Jr.,1610612763,MEM,24.0,25,467.0,4.1,2.4,1.7,2.8,0.1,0.7,1.5,0.2,0.3,0.5,0.429,0.571,0.1,0.3,0.4,0.4,0.0,0.2,0.8,1.0,0.0
1628427,Vlatko Čančar,1610612743,DEN,28.0,9,126.0,7.7,4.3,3.4,1.7,0.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.6,0.9,1.4,1.4,1.4,0.4,0.6,1.0,1.0
1630249,Vít Krejčí,1610612737,ATL,25.0,54,1136.0,6.8,4.3,2.6,1.8,0.0,0.3,0.7,0.4,0.3,0.7,0.571,0.429,0.0,0.4,0.4,0.4,0.1,0.077,0.923,1.0,0.308
1631117,Walker Kessler,1610612762,UTA,23.0,58,1740.0,15.5,10.9,4.6,1.9,0.0,3.5,8.3,0.6,0.2,0.8,0.75,0.25,1.3,1.8,3.1,3.1,2.5,0.416,0.584,1.0,0.805
1628976,Wendell Carter Jr.,1610612753,ORL,26.0,68,1758.0,8.4,5.9,2.5,1.8,0.0,3.0,6.8,0.4,0.3,0.7,0.594,0.406,0.7,1.8,2.5,2.5,1.5,0.295,0.705,0.984,0.59
1631111,Wendell Moore Jr.,1610612766,CHA,23.0,30,485.0,3.1,1.7,1.4,3.5,0.0,0.2,0.5,0.3,0.2,0.5,0.571,0.429,0.0,0.4,0.4,0.3,0.1,0.0,1.0,0.8,0.4
1630214,Xavier Tillman,1610612738,BOS,26.0,25,205.0,11.1,6.1,4.9,3.2,0.0,2.3,6.1,0.4,0.5,0.9,0.4,0.6,0.2,0.9,1.1,1.1,0.7,0.167,0.833,1.0,0.667
1642530,Yuki Kawamura,1610612763,MEM,24.0,10,69.0,4.2,1.0,3.1,3.1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641879,Yuri Collins,1610612744,GSW,24.0,2,16.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2.3,2.3,4.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642274,Yves Missi,1610612740,NOP,21.0,73,1956.0,11.4,7.8,3.5,1.4,0.0,4.7,10.6,0.5,0.3,0.8,0.659,0.341,0.6,1.3,2.0,1.9,1.0,0.311,0.689,0.991,0.538
1642258,Zaccharie Risacher,1610612737,ATL,20.0,75,1843.0,7.2,4.2,3.0,2.3,0.0,0.5,1.2,0.3,0.3,0.6,0.5,0.5,0.0,0.4,0.4,0.4,0.0,0.05,0.95,0.95,0.1
1628380,Zach Collins,1610612741,CHI,27.0,63,975.0,12.8,9.8,3.0,2.1,0.1,4.8,10.7,0.5,0.3,0.7,0.65,0.35,0.9,1.7,2.6,2.5,1.6,0.343,0.657,0.971,0.6
1641744,Zach Edey,1610612763,MEM,23.0,65,1409.0,12.8,9.7,3.1,1.2,0.0,3.9,8.8,0.7,0.4,1.0,0.65,0.35,1.8,2.7,4.5,4.5,2.9,0.4,0.606,1.0,0.653
203897,Zach LaVine,1610612758,SAC,30.0,74,2603.0,4.8,1.6,3.2,1.4,0.0,0.5,1.2,0.2,0.2,0.5,0.471,0.529,0.0,0.1,0.1,0.1,0.1,0.333,0.667,1.0,0.667
1630192,Zeke Nnaji,1610612743,DEN,24.0,49,580.0,11.5,7.3,4.2,2.5,0.1,2.0,5.3,0.2,0.4,0.7,0.364,0.636,0.2,1.2,1.4,1.4,0.6,0.136,0.864,1.0,0.455
1630533,Ziaire Williams,1610612751,BKN,23.0,62,1530.0,5.5,2.5,2.9,3.9,0.0,0.4,1.0,0.4,0.2,0.6,0.6,0.4,0.1,0.4,0.5,0.5,0.3,0.227,0.773,1.0,0.591
1629627,Zion Williamson,1610612740,NOP,24.0,30,857.0,5.2,2.1,3.1,3.3,0.0,1.1,2.5,0.9,0.5,1.3,0.656,0.344,0.3,0.5,0.8,0.8,0.6,0.316,0.684,1.0,0.737
1642389,Zyon Pullin,1610612763,MEM,24.0,1,1.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
